dataset,arm,seed,lr,checkpoint,reconciliation,origin,target_start,primary,bottom_rmsse,raw_mae,coherence_mae,coherence_max
Labour,LORA_HIER,92110,0.0003,512,ols,477,2017-11-01,0.7680368142298504,0.9153337513045876,12.53647499374249,6.836376818767865e-13,5.820766091346741e-11
Labour,LORA_HIER,92110,0.0003,512,ols,478,2017-12-01,0.679959464859843,0.8883558248292156,10.773655806162953,7.282024236371787e-13,7.09405867382884e-11
Labour,LORA_HIER,92110,0.0003,512,ols,479,2018-01-01,0.6265935686653955,0.9112768799561524,9.177166446327535,8.366225191507484e-13,7.457856554538012e-11
Labour,LORA_HIER,92110,0.0003,512,ols,480,2018-02-01,0.8191820663426943,1.0211864400694592,14.051050142300108,9.398174246630413e-13,1.1459633242338896e-10
Labour,LORA_HIER,92110,0.0003,512,ols,481,2018-03-01,0.7271489534195488,0.9769833017512026,10.568165305823289,5.11299904299885e-13,4.9112713895738125e-11
Labour,LORA_HIER,92110,0.0003,512,ols,482,2018-04-01,0.7584730496848537,1.024255540139248,11.318710388104224,4.93577888112652e-13,6.184563972055912e-11
Labour,LORA_HIER,92110,0.0003,512,ols,483,2018-05-01,0.767917685315913,1.0578536704848598,12.365146244458684,7.353909554083189e-13,6.912159733474255e-11
Labour,LORA_HIER,92110,0.0003,512,ols,484,2018-06-01,0.793066941945855,1.1227908733625367,11.525159603994199,5.923682597073677e-13,9.276845958083868e-11
Labour,LORA_HIER,92110,0.0003,512,ols,485,2018-07-01,0.8577842425168166,1.1671694036108216,11.684415296059568,8.803873809308259e-13,8.731149137020111e-11
Labour,LORA_HIER,92110,0.0003,512,ols,486,2018-08-01,0.8272957132743061,1.1071960933246676,12.35216754569284,7.047669790191263e-13,1.2005330063402653e-10
Labour,LORA_HIER,92110,0.0003,512,ols,487,2018-09-01,0.8623697128388881,1.0998165340188288,14.16373034066774,6.736755403037757e-13,7.457856554538012e-11
Labour,LORA_HIER,92110,0.0003,512,ols,488,2018-10-01,0.8105556742881203,1.0222566751828452,13.007109240361046,6.378990902751531e-13,6.002665031701326e-11
Labour,LORA_HIER,92110,0.0003,512,ols,489,2018-11-01,0.8366497147650848,1.0859282697844526,13.48053818836234,6.330270940314179e-13,7.639755494892597e-11
Labour,LORA_HIER,92110,0.0003,512,ols,490,2018-12-01,0.7969637954420437,1.0964980446545014,12.224635824678044,8.441019163692758e-13,1.000444171950221e-10
Labour,LORA_HIER,92110,0.0003,512,ols,491,2019-01-01,0.6976176569261165,1.0128214593830336,9.668806157663811,6.300249470923145e-13,7.275957614183426e-11
Labour,LORA,92111,0.0003,512,unreconciled,455,2016-01-01,0.6971826929555878,1.0786410175597774,12.525214060448793,3.233402632830436,105.20550060272217
Labour,LORA,92111,0.0003,512,unreconciled,456,2016-02-01,0.7262635222422295,1.0653933304130674,13.918866410287523,2.7815679360551444,83.28094863891602
Labour,LORA,92111,0.0003,512,unreconciled,457,2016-03-01,0.7011294275859662,1.0455243314005345,12.452509663229526,2.963337367041069,69.12884712219238
Labour,LORA,92111,0.0003,512,unreconciled,458,2016-04-01,0.6722237568106337,0.9763136569097008,11.013102356704755,2.69697372118632,68.94842720031738
Labour,LORA,92111,0.0003,512,unreconciled,459,2016-05-01,0.6790768209502887,0.9594873323413105,11.109260499717625,2.654775102933248,100.3973445892334
Labour,LORA,92111,0.0003,512,unreconciled,460,2016-06-01,0.6579685092207905,0.9329639468253526,10.576968242629365,2.498002360438743,77.25199890136719
Labour,LORA,92111,0.0003,512,unreconciled,461,2016-07-01,0.6517813472909031,0.872160745853372,9.865972126742633,2.87942215573718,106.91405582427979
Labour,LORA,92111,0.0003,512,unreconciled,462,2016-08-01,0.7007382687279105,0.9214185529858208,10.619339395358656,3.0946460523103414,97.01940631866455
Labour,LORA,92111,0.0003,512,unreconciled,463,2016-09-01,0.7978828570586808,0.9949944011544863,12.205334618436032,3.027397650724266,116.36865425109863
Labour,LORA,92111,0.0003,512,unreconciled,464,2016-10-01,0.8463121146382445,1.037228602829364,13.938746531963575,2.781101876532125,98.08288669586182
Labour,LORA,92111,0.0003,512,unreconciled,465,2016-11-01,0.8525669766889841,1.0247128564264882,13.4247955024659,2.5965740931661507,93.40636920928955
Labour,LORA,92111,0.0003,512,unreconciled,466,2016-12-01,0.8762227105847207,0.9587871942048833,14.055860121904713,2.7902705571804827,100.71452140808105
Labour,LORA,92111,0.0003,512,unreconciled,467,2017-01-01,0.8334377346556259,0.9296769958931927,12.640757246120414,2.590052823574222,77.49432468414307
Labour,LORA,92111,0.0003,512,unreconciled,468,2017-02-01,1.049254604275847,1.0187038235799772,17.721811448907168,2.515904008296498,96.28399848937988
Labour,LORA,92111,0.0003,512,unreconciled,469,2017-03-01,0.9712522194978146,0.9602598222698135,15.290502153827541,2.5799108611212835,106.29373550415039
Labour,LORA,92111,0.0003,512,unreconciled,470,2017-04-01,0.9893291755607612,0.9684365205314487,16.005622136648302,2.3676657272361177,82.36025428771973
Labour,LORA,92111,0.0003,512,unreconciled,471,2017-05-01,0.9554069223708729,1.0276661900924102,15.528397203301012,2.3942614731035734,80.09494400024414
Labour,LORA,92111,0.0003,512,unreconciled,472,2017-06-01,0.8076980151523583,0.932956162072317,12.642549640981184,2.4325428747991373,64.91842842102051
Labour,LORA,92111,0.0003,512,unreconciled,473,2017-07-01,0.8024087940637865,0.887740957479459,12.941523887759333,2.9989795071339747,84.74060535430908
Labour,LORA,92111,0.0003,512,unreconciled,474,2017-08-01,0.7922580057851251,0.8528368655715393,12.693968756041318,3.111188842539202,82.31584358215332
Labour,LORA,92111,0.0003,512,unreconciled,475,2017-09-01,0.7999678319539041,0.8210175929413575,13.128169328832186,3.1697710773401093,92.03887176513672
Labour,LORA,92111,0.0003,512,unreconciled,476,2017-10-01,0.6905562973171214,0.8271550777412731,10.982441976907433,2.7473052677355314,56.08269691467285
Labour,LORA,92111,0.0003,512,unreconciled,477,2017-11-01,0.7359033771265939,0.8806261537032196,11.509707923375942,2.860305659255089,82.25485515594482
Labour,LORA,92111,0.0003,512,unreconciled,478,2017-12-01,0.6923007231749219,0.8864945744215627,10.740865104011776,2.8891217903784145,84.5057373046875
Labour,LORA,92111,0.0003,512,unreconciled,479,2018-01-01,0.6827853339022455,0.9601342350395923,9.542459146059093,3.59577659138462,106.84049892425537
Labour,LORA,92111,0.0003,512,unreconciled,480,2018-02-01,0.805709956239083,1.0461259146914053,13.205378539727125,2.9100311806327417,87.20726203918457
Labour,LORA,92111,0.0003,512,unreconciled,481,2018-03-01,0.6859677139106979,1.0330161212446831,9.725567971823715,2.4024374917236684,52.855008125305176
Labour,LORA,92111,0.0003,512,unreconciled,482,2018-04-01,0.7410039961487132,1.0792978823001915,11.006697327291933,2.6126890475289866,51.82999801635742
Labour,LORA,92111,0.0003,512,unreconciled,483,2018-05-01,0.7394963055272208,1.0839591831466313,11.033013277289802,2.4977134501027782,77.61717700958252
Labour,LORA,92111,0.0003,512,unreconciled,484,2018-06-01,0.75280881620157,1.1097579100927764,11.122462590114257,2.0502930454343384,52.141011238098145
Labour,LORA,92111,0.0003,512,unreconciled,485,2018-07-01,0.7991817033082309,1.1523973393944171,11.539482400143772,2.1406468201799003,50.83513259887695
Labour,LORA,92111,0.0003,512,unreconciled,486,2018-08-01,0.8370660113153695,1.118018334063144,12.251354939129408,2.305058405413265,82.02563190460205
Labour,LORA,92111,0.0003,512,unreconciled,487,2018-09-01,0.8709701326814244,1.0868040580170235,13.571584456157009,2.8994014542005218,104.87023544311523
Labour,LORA,92111,0.0003,512,unreconciled,488,2018-10-01,0.7843486077096391,0.9962692372093913,12.05900304563522,2.74590139640005,84.30725288391113
Labour,LORA,92111,0.0003,512,unreconciled,489,2018-11-01,0.8192406719868512,1.0651417632485338,12.780562527866945,3.073095876571031,111.57179069519043
Labour,LORA,92111,0.0003,512,unreconciled,490,2018-12-01,0.7723452747473954,1.0347080898235101,11.847483087289259,4.121138716301723,139.66386032104492
Labour,LORA,92111,0.0003,512,unreconciled,491,2019-01-01,0.6825893539669714,0.9392872760971108,9.738209265869953,3.889050094704879,145.59001445770264
Labour,LORA,92111,0.0003,512,bottom_up,455,2016-01-01,0.8189643200540294,1.0786410175597774,14.43392133402634,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,456,2016-02-01,0.7884132957144222,1.0653933304130674,14.220630058624643,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,457,2016-03-01,0.779721874483745,1.0455243314005345,13.322292141301098,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,458,2016-04-01,0.7444905622130606,0.9763136569097008,11.892286504079015,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,459,2016-05-01,0.6994795717332007,0.9594873323413105,11.1872443391747,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,460,2016-06-01,0.6659067622442278,0.9329639468253526,10.647187160921439,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,461,2016-07-01,0.5960829002277115,0.872160745853372,9.195130470533048,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,462,2016-08-01,0.6305236321379863,0.9214185529858208,9.75107641142642,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,463,2016-09-01,0.6576292462681257,0.9949944011544863,10.430624640417832,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,464,2016-10-01,0.7297673825330936,1.037228602829364,12.276896932908688,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,465,2016-11-01,0.760898303052836,1.0247128564264882,12.31651672394947,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,466,2016-12-01,0.7621730185090172,0.9587871942048833,12.3406181078763,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,467,2017-01-01,0.7700316739183162,0.9296769958931927,11.477008686621293,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,468,2017-02-01,0.9444125341098364,1.0187038235799772,15.827598560894192,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,469,2017-03-01,0.8680518525090437,0.9602598222698135,13.693595455373659,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,470,2017-04-01,0.89421179811317,0.9684365205314487,14.661193029467482,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,471,2017-05-01,0.8818143258286889,1.0276661900924102,14.594618574077007,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,472,2017-06-01,0.7511954891586907,0.932956162072317,11.53492983724896,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,473,2017-07-01,0.6945689571981946,0.887740957479459,11.081300012519256,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,474,2017-08-01,0.6758608258418073,0.8528368655715393,11.091326682855193,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,475,2017-09-01,0.681170935017821,0.8210175929413575,11.249751628841752,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,476,2017-10-01,0.6700133463246039,0.8271550777412731,10.340164816637682,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,477,2017-11-01,0.6666614373012829,0.8806261537032196,10.031141887750985,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,478,2017-12-01,0.6749028012560061,0.8864945744215627,9.715839190271456,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,479,2018-01-01,0.7358831769871754,0.9601342350395923,9.279802764932345,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,480,2018-02-01,0.83118865233589,1.0461259146914053,12.116549374327507,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,481,2018-03-01,0.7905081236985995,1.0330161212446831,10.521388350127392,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,482,2018-04-01,0.8277642993898753,1.0792978823001915,11.546134820357677,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,483,2018-05-01,0.8012134440668166,1.0839591831466313,11.058971981172334,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,484,2018-06-01,0.8258803633429657,1.1097579100927764,11.485842297875267,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,485,2018-07-01,0.8651289675154266,1.1523973393944171,11.58969904402009,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,486,2018-08-01,0.8676152199898645,1.118018334063144,11.70917286846435,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,487,2018-09-01,0.839863019271203,1.0868040580170235,12.373316585832356,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,488,2018-10-01,0.7814457585046757,0.9962692372093913,11.19385490116074,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,489,2018-11-01,0.7862106984723765,1.0651417632485338,11.642327641188169,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,490,2018-12-01,0.7476260195404887,1.0347080898235101,10.81002957350576,0.0,0.0
Labour,LORA,92111,0.0003,512,bottom_up,491,2019-01-01,0.6981219967116385,0.9392872760971108,9.720774844552686,0.0,0.0
Labour,LORA,92111,0.0003,512,mint_shrink,455,2016-01-01,0.6888956162752152,1.1348119590205354,12.603800908624914,2.793139339052277e-13,2.1827872842550278e-11
Labour,LORA,92111,0.0003,512,mint_shrink,456,2016-02-01,0.7279265209702657,1.1218930141334569,13.681867008172734,3.1090399910181343e-13,2.1827872842550278e-11
Labour,LORA,92111,0.0003,512,mint_shrink,457,2016-03-01,0.7141531046372449,1.0955064151897163,12.143504297356783,3.6154575110225914e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,458,2016-04-01,0.6608535944639505,0.9654238434874031,10.13513699693344,2.96942457627229e-13,2.7284841053187847e-11
Labour,LORA,92111,0.0003,512,mint_shrink,459,2016-05-01,0.6936147335145236,1.0167735332375076,10.730041988539906,2.588183079161242e-13,1.6370904631912708e-11
Labour,LORA,92111,0.0003,512,mint_shrink,460,2016-06-01,0.6946281271801535,1.0245818719419209,10.485397781024316,3.2136476715605934e-13,2.546585164964199e-11
Labour,LORA,92111,0.0003,512,mint_shrink,461,2016-07-01,0.6970966567791856,0.9751763514747493,10.253757653968263,3.7747063434670705e-13,3.456079866737127e-11
Labour,LORA,92111,0.0003,512,mint_shrink,462,2016-08-01,0.7660396681907549,1.037570879957,10.950722178648864,3.0370507927898083e-13,2.546585164964199e-11
Labour,LORA,92111,0.0003,512,mint_shrink,463,2016-09-01,0.8549298543158103,1.1320257197175256,11.971902925775842,2.9185231229795345e-13,2.000888343900442e-11
Labour,LORA,92111,0.0003,512,mint_shrink,464,2016-10-01,0.9597935191154976,1.207819542789271,15.019409016306914,2.8908909054777525e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,465,2016-11-01,1.0202955940774778,1.212015200370733,15.623579460177499,2.37263100654396e-13,1.2732925824820995e-11
Labour,LORA,92111,0.0003,512,mint_shrink,466,2016-12-01,1.021501404053262,1.1540878965931798,15.849947924390777,3.49256685950151e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,467,2017-01-01,0.9442439337853226,1.058871101560574,14.032629658946869,3.1031188015534666e-13,2.7284841053187847e-11
Labour,LORA,92111,0.0003,512,mint_shrink,468,2017-02-01,1.1753579408062342,1.213450361897582,19.24051510727678,3.9146333997636867e-13,3.2741809263825417e-11
Labour,LORA,92111,0.0003,512,mint_shrink,469,2017-03-01,1.0827003787000122,1.1159754052460729,16.737616059269403,3.365313226269621e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,470,2017-04-01,1.1032135906048102,1.1039635106658467,17.68413464268827,2.87208853191451e-13,2.000888343900442e-11
Labour,LORA,92111,0.0003,512,mint_shrink,471,2017-05-01,1.0954307336442517,1.1680230561279423,17.687843414471924,4.017059589450742e-13,3.2741809263825417e-11
Labour,LORA,92111,0.0003,512,mint_shrink,472,2017-06-01,0.9784421534889639,1.0995270642468635,15.017591126960568,3.2392022787238955e-13,2.546585164964199e-11
Labour,LORA,92111,0.0003,512,mint_shrink,473,2017-07-01,0.9244530575741334,1.038749025827232,14.21135110351473,2.289942115072463e-13,2.000888343900442e-11
Labour,LORA,92111,0.0003,512,mint_shrink,474,2017-08-01,0.9094764172394962,1.0552127240858862,13.828647387806958,3.277534189468848e-13,2.1827872842550278e-11
Labour,LORA,92111,0.0003,512,mint_shrink,475,2017-09-01,0.9426358856515278,1.0463469076095016,14.82389566817516,4.2158868988432613e-13,4.547473508864641e-11
Labour,LORA,92111,0.0003,512,mint_shrink,476,2017-10-01,0.8363967129567083,1.0623089623704076,12.836324476432802,3.848773152033876e-13,3.8198777474462986e-11
Labour,LORA,92111,0.0003,512,mint_shrink,477,2017-11-01,0.8654969468843088,1.1219865354927285,13.219857415047501,3.111637003941234e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,478,2017-12-01,0.8117792983161383,1.0811048462353938,12.306257376153788,3.635298689755074e-13,2.9103830456733704e-11
Labour,LORA,92111,0.0003,512,mint_shrink,479,2018-01-01,0.70858398909085,1.0370104204565513,9.244241582547742,3.3103604328168295e-13,3.092281986027956e-11
Labour,LORA,92111,0.0003,512,mint_shrink,480,2018-02-01,0.8928063087472204,1.140417943925341,14.022819693435604,3.258524054871758e-13,2.7284841053187847e-11
Labour,LORA,92111,0.0003,512,mint_shrink,481,2018-03-01,0.7487845519514702,1.0625324611952658,10.216223688815566,2.618723951136896e-13,1.4551915228366852e-11
Labour,LORA,92111,0.0003,512,mint_shrink,482,2018-04-01,0.8080290763621696,1.1498215901933253,12.250575571037773,3.1334519124952724e-13,2.000888343900442e-11
Labour,LORA,92111,0.0003,512,mint_shrink,483,2018-05-01,0.767900557957734,1.1336822060706369,11.650783833639029,4.1170965272485453e-13,2.9103830456733704e-11
Labour,LORA,92111,0.0003,512,mint_shrink,484,2018-06-01,0.7881547045251016,1.1540848760986433,12.378755213807382,4.1129413065715855e-13,2.9103830456733704e-11
Labour,LORA,92111,0.0003,512,mint_shrink,485,2018-07-01,0.7929994345511627,1.1670679221361082,11.62393569298687,3.6881738728693853e-13,2.9103830456733704e-11
Labour,LORA,92111,0.0003,512,mint_shrink,486,2018-08-01,0.8179738014887712,1.1160517839365174,12.211424429231021,3.589279620757746e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,487,2018-09-01,0.8432688828498178,1.123268296818758,13.48987375578817,2.6759621159620146e-13,2.3646862246096134e-11
Labour,LORA,92111,0.0003,512,mint_shrink,488,2018-10-01,0.7985806140006618,1.0397283801473312,12.25233549992546,3.6282348146042427e-13,2.9103830456733704e-11
Labour,LORA,92111,0.0003,512,mint_shrink,489,2018-11-01,0.7813036712411824,1.0468993111315767,12.25740168037234,3.5209262406217597e-13,2.546585164964199e-11
Labour,LORA,92111,0.0003,512,mint_shrink,490,2018-12-01,0.7748631420855288,1.0464272147270641,11.640965785090737,3.3524320421710457e-13,3.2741809263825417e-11
Labour,LORA,92111,0.0003,512,mint_shrink,491,2019-01-01,0.7145610027391432,0.9394928547257102,9.531191651310998,3.3939842489406423e-13,3.092281986027956e-11
Labour,LORA,92111,0.0003,512,ols,455,2016-01-01,0.7073201610660961,1.0748679933801495,12.400139041331503,5.677070249896122e-13,4.001776687800884e-11
Labour,LORA,92111,0.0003,512,ols,456,2016-02-01,0.7299829087795167,1.0463845993683256,13.825780323723608,5.285960103677295e-13,3.637978807091713e-11
Labour,LORA,92111,0.0003,512,ols,457,2016-03-01,0.6958939389862667,1.043709904525755,12.369874759812264,7.986022499565676e-13,7.275957614183426e-11
Labour,LORA,92111,0.0003,512,ols,458,2016-04-01,0.6595275736775819,0.9516517867166181,10.946763258541525,5.599367623236976e-13,7.639755494892597e-11
Labour,LORA,92111,0.0003,512,ols,459,2016-05-01,0.6850663075797068,0.9524142389571989,11.090447779613909,6.709954229671368e-13,7.09405867382884e-11
Labour,LORA,92111,0.0003,512,ols,460,2016-06-01,0.6561707170154311,0.9205156536174384,10.517362672700976,7.694949291144652e-13,6.002665031701326e-11
Labour,LORA,92111,0.0003,512,ols,461,2016-07-01,0.6986416502760621,0.9246633677245134,10.030719355370788,7.789480561545484e-13,7.639755494892597e-11
Labour,LORA,92111,0.0003,512,ols,462,2016-08-01,0.732443764095176,0.9781349644742501,10.764683225236046,5.187585254150275e-13,4.001776687800884e-11
Labour,LORA,92111,0.0003,512,ols,463,2016-09-01,0.8624498817614178,1.0774556540837987,12.58853506500409,5.501719937328425e-13,5.275069270282984e-11
Labour,LORA,92111,0.0003,512,ols,464,2016-10-01,0.9157255864013922,1.094162652980882,14.394934766948223,6.260774874492029e-13,6.184563972055912e-11
Labour,LORA,92111,0.0003,512,ols,465,2016-11-01,0.934712262786183,1.0999184448492434,14.010588996844378,6.916364816799337e-13,7.09405867382884e-11
Labour,LORA,92111,0.0003,512,ols,466,2016-12-01,0.9461178675755102,1.020954235960812,14.541157100431066,8.544172516998281e-13,7.275957614183426e-11
Labour,LORA,92111,0.0003,512,ols,467,2017-01-01,0.8602592339226204,0.958689202225436,12.911190560744034,7.952676853633074e-13,8.731149137020111e-11
Labour,LORA,92111,0.0003,512,ols,468,2017-02-01,1.064661981045543,1.0480240153209817,17.96822995276421,6.023407893320708e-13,7.275957614183426e-11
Labour,LORA,92111,0.0003,512,ols,469,2017-03-01,1.0030695610306115,1.0046617920672625,15.736772761246957,6.53304570934981e-13,8.003553375601768e-11
Labour,LORA,92111,0.0003,512,ols,470,2017-04-01,1.0215383172168655,0.9998124058161402,16.41217765548768,7.474826475782715e-13,7.457856554538012e-11
Labour,LORA,92111,0.0003,512,ols,471,2017-05-01,0.977976979229219,1.0205298258036788,15.880652721830403,7.237563375128318e-13,7.821654435247183e-11
Labour,LORA,92111,0.0003,512,ols,472,2017-06-01,0.8005061184371387,0.9086119086541344,12.67222587221923,7.301449893036573e-13,8.36735125631094e-11
Labour,LORA,92111,0.0003,512,ols,473,2017-07-01,0.8051348622185125,0.90074392370876,13.13324213703463,7.763718193348334e-13,5.820766091346741e-11
Labour,LORA,92111,0.0003,512,ols,474,2017-08-01,0.7817126908089213,0.880558203702479,12.70714787482178,7.951430287429986e-13,8.549250196665525e-11
Labour,LORA,92111,0.0003,512,ols,475,2017-09-01,0.8137948717280297,0.8546627657573256,13.339545178585883,6.861931425931167e-13,6.002665031701326e-11
Labour,LORA,92111,0.0003,512,ols,476,2017-10-01,0.6900132311851775,0.8225703402443885,10.915410000881867,7.665135582787466e-13,6.730260793119669e-11
Labour,LORA,92111,0.0003,512,ols,477,2017-11-01,0.7391787666849019,0.9047860721894886,11.658940233284472,8.76512637649561e-13,1.0732037480920553e-10
Labour,LORA,92111,0.0003,512,ols,478,2017-12-01,0.6882355301062667,0.895089780377714,10.833432904121153,5.494759942694518e-13,4.9112713895738125e-11
Labour,LORA,92111,0.0003,512,ols,479,2018-01-01,0.639752051248772,0.9146644358443667,9.473904492539845,7.122671523410385e-13,8.549250196665525e-11
Labour,LORA,92111,0.0003,512,ols,480,2018-02-01,0.7815310257785628,1.001781772498792,13.279323840717126,6.283940229766079e-13,7.821654435247183e-11
Labour,LORA,92111,0.0003,512,ols,481,2018-03-01,0.6740813465354164,0.9488865508329333,9.48795395423751,8.751829670329339e-13,8.003553375601768e-11
Labour,LORA,92111,0.0003,512,ols,482,2018-04-01,0.7224436429947829,1.0155836511420104,10.791353779643162,7.415510700619116e-13,8.36735125631094e-11
Labour,LORA,92111,0.0003,512,ols,483,2018-05-01,0.7028581082266034,1.0341412214340542,10.971409302986778,5.940822882366136e-13,5.638867150992155e-11
Labour,LORA,92111,0.0003,512,ols,484,2018-06-01,0.7469857973968344,1.0903745481222167,11.089311605108028,7.996722192808847e-13,1.0550138540565968e-10
Labour,LORA,92111,0.0003,512,ols,485,2018-07-01,0.8034223570358494,1.114995240798635,11.548140877200476,6.052494438059427e-13,6.912159733474255e-11
Labour,LORA,92111,0.0003,512,ols,486,2018-08-01,0.8049000818759918,1.0972745754621376,12.253126850914652,6.407558044905629e-13,8.549250196665525e-11
Labour,LORA,92111,0.0003,512,ols,487,2018-09-01,0.8512673563691588,1.0999071822015587,13.777646998472857,8.03972872681538e-13,1.000444171950221e-10
Labour,LORA,92111,0.0003,512,ols,488,2018-10-01,0.774651004843784,1.0131930286767201,12.095099705422886,8.238244394657127e-13,7.639755494892597e-11
Labour,LORA,92111,0.0003,512,ols,489,2018-11-01,0.8113117148976625,1.0879585788308281,12.914519460499125,8.604423216814196e-13,1.5825207810848951e-10
Labour,LORA,92111,0.0003,512,ols,490,2018-12-01,0.8026880601846236,1.109552849151474,12.223281820144164,5.94612078872926e-13,6.366462912410498e-11
Labour,LORA,92111,0.0003,512,ols,491,2019-01-01,0.736027134293249,1.0477451067459003,9.982501543040675,6.522865418691258e-13,1.1095835361629725e-10
Labour,LORA_SELF,92111,0.0003,512,unreconciled,455,2016-01-01,0.6963722920729208,1.0788327440875012,12.53137700959737,3.3205449358064527,108.48197937011719
Labour,LORA_SELF,92111,0.0003,512,unreconciled,456,2016-02-01,0.7252859267756018,1.064953951781822,13.898178682387247,2.8065841184024922,84.60718536376953
Labour,LORA_SELF,92111,0.0003,512,unreconciled,457,2016-03-01,0.7010862025703821,1.0459917578484166,12.461382600270245,2.9858734956261705,70.47355556488037
Labour,LORA_SELF,92111,0.0003,512,unreconciled,458,2016-04-01,0.6724249882071501,0.9771646445567623,11.022871382967065,2.7173984315660267,69.8908576965332
Labour,LORA_SELF,92111,0.0003,512,unreconciled,459,2016-05-01,0.6793152467899637,0.9609700339451099,11.112880250238762,2.6678324198862264,101.45079803466797
Labour,LORA_SELF,92111,0.0003,512,unreconciled,460,2016-06-01,0.6575457966643109,0.9341091822534989,10.58099112948025,2.5176411051499215,78.60795593261719
Labour,LORA_SELF,92111,0.0003,512,unreconciled,461,2016-07-01,0.6514569456159736,0.8728793713207461,9.864147639023013,2.932548393282974,109.06693649291992
Labour,LORA_SELF,92111,0.0003,512,unreconciled,462,2016-08-01,0.7001533614489274,0.922934440962115,10.607463382511916,3.1504579106269524,98.0566349029541
Labour,LORA_SELF,92111,0.0003,512,unreconciled,463,2016-09-01,0.7978291176843868,0.994934048186441,12.191038090843984,3.1040327981201528,118.85003852844238
Labour,LORA_SELF,92111,0.0003,512,unreconciled,464,2016-10-01,0.8455949585399527,1.036712371063934,13.909532368329943,2.8224938055228073,100.52009296417236
Labour,LORA_SELF,92111,0.0003,512,unreconciled,465,2016-11-01,0.8531476912431148,1.024423685375188,13.422591883115382,2.610813358373809,95.6365098953247
Labour,LORA_SELF,92111,0.0003,512,unreconciled,466,2016-12-01,0.8771171453770029,0.9583485604047541,14.052406889513177,2.8438406297337937,103.23354721069336
Labour,LORA_SELF,92111,0.0003,512,unreconciled,467,2017-01-01,0.8340582116804284,0.9295920145823158,12.651246645079855,2.6230703250706546,79.53644943237305
Labour,LORA_SELF,92111,0.0003,512,unreconciled,468,2017-02-01,1.048388918901918,1.0176736193708498,17.684415648754563,2.5565937792348583,99.23172569274902
Labour,LORA_SELF,92111,0.0003,512,unreconciled,469,2017-03-01,0.9702918484674878,0.9594310486871923,15.265812541588474,2.6046656711756833,107.1669750213623
Labour,LORA_SELF,92111,0.0003,512,unreconciled,470,2017-04-01,0.988052860162421,0.9681298235225013,15.96976612811864,2.3741266155800624,83.4910831451416
Labour,LORA_SELF,92111,0.0003,512,unreconciled,471,2017-05-01,0.9557924665215322,1.0276781095913208,15.528326613276208,2.4004759175038477,81.19348907470703
Labour,LORA_SELF,92111,0.0003,512,unreconciled,472,2017-06-01,0.8071690491224863,0.9327760681403297,12.62901092066622,2.444997144721405,65.93635368347168
Labour,LORA_SELF,92111,0.0003,512,unreconciled,473,2017-07-01,0.8027739525011452,0.8871516442564685,12.942309296179488,3.0416919515843976,86.28202724456787
