candidate,baseline,mean_gain_pct,ci_low,ci_high,seed1_gain_pct,seed2_gain_pct
LORA,HEAD,1.3942538534536677,0.05424169648429374,2.669280885975486,1.5053913614512546,1.2828998994466392
LORAPLUS,HEAD,1.6945508733802706,0.6009227272663036,2.7950605221185127,1.5722107612904719,1.8171292491267919
LORAPLUS,LORA,0.3045431241707822,-0.7449171895901556,1.3950577578851873,0.06784066738559093,0.5411720453052066
HEAD,F0_LONG,1.0605365025404343,-0.48881087979492555,2.5834280711666904,0.9642853841567333,1.1567876209241355
