panel,arm,seed,selected_step,selected_cold_ready_s,cache_build_s_charged,model_load_s,data_prepare_s_charged,active_training_s,full_job_wall_s,train_peak_allocated_bytes,active_step_cv,timing_noisy
jena,HEAD,92601,128,22.031995699973777,17.251327499980107,0.7071446999907494,0.18299160001333803,5.5537866987288,13.046442999970168,492538368,0.10357221269404965,False
jena,LORA,92601,64,49.28549939999357,0.0,0.6944087999872863,0.18299160001333803,304.8627687006956,329.32841360004386,744448512,0.031248489708056708,False
jena,LORAPLUS,92601,64,49.64749710005708,0.0,0.7922332999878563,0.18299160001333803,304.0284515002859,328.9712082000333,744448512,0.033276710314763654,False
jena,HEAD,92602,128,21.769887199799996,17.251327499980107,0.7132340999669395,0.18299160001333803,5.29584850044921,12.66195290000178,492538368,0.07599502972354445,False
jena,LORA,92602,128,90.19242690061219,0.0,0.689692499989178,0.18299160001333803,304.3069862020784,328.58451080002123,744448512,0.033812609166725086,False
jena,LORAPLUS,92602,64,49.16768829972716,0.0,0.6663804000127129,0.18299160001333803,305.13946529873647,329.5591148000094,744448512,0.03258359496260746,False
