panel,arm,seed,variant,origin,timestamp,primary
jena,F0_LONG,0,selected,46944,2024-11-22T00:10:00.000000000,0.18377849081535472
jena,F0_LONG,0,selected,47088,2024-11-23T00:10:00.000000000,0.19132570805724053
jena,F0_LONG,0,selected,47232,2024-11-24T00:10:00.000000000,0.3253466465769333
jena,F0_LONG,0,selected,47376,2024-11-25T00:10:00.000000000,0.18684711855673844
jena,F0_LONG,0,selected,47520,2024-11-26T00:10:00.000000000,0.3171970945907395
jena,F0_LONG,0,selected,47664,2024-11-27T00:10:00.000000000,0.2287927476853333
jena,F0_LONG,0,selected,47808,2024-11-28T00:10:00.000000000,0.2630265862388348
jena,F0_LONG,0,selected,47952,2024-11-29T00:10:00.000000000,0.1665556585658002
jena,F0_LONG,0,selected,48096,2024-11-30T00:10:00.000000000,0.16257437535219948
jena,F0_LONG,0,selected,48240,2024-12-01T00:10:00.000000000,0.14039582417902616
jena,F0_LONG,0,selected,48384,2024-12-02T00:10:00.000000000,0.16013171996065323
jena,F0_LONG,0,selected,48528,2024-12-03T00:10:00.000000000,0.17494499208213804
jena,F0_LONG,0,selected,48672,2024-12-04T00:10:00.000000000,0.10609587905137789
jena,F0_LONG,0,selected,48816,2024-12-05T00:10:00.000000000,0.2203979228742887
jena,F0_LONG,0,selected,48960,2024-12-06T00:10:00.000000000,0.29003404105272373
jena,F0_LONG,0,selected,49104,2024-12-07T00:10:00.000000000,0.25346561028001874
jena,F0_LONG,0,selected,49248,2024-12-08T00:10:00.000000000,0.27143633028535546
jena,F0_LONG,0,selected,49392,2024-12-09T00:10:00.000000000,0.17964587003539378
jena,F0_LONG,0,selected,49536,2024-12-10T00:10:00.000000000,0.12537361200447675
jena,F0_LONG,0,selected,49680,2024-12-11T00:10:00.000000000,0.14284756277850155
jena,F0_LONG,0,selected,49824,2024-12-12T00:10:00.000000000,0.10466897204587462
jena,F0_LONG,0,selected,49968,2024-12-13T00:10:00.000000000,0.1252593527745327
jena,F0_LONG,0,selected,50112,2024-12-14T00:10:00.000000000,0.11411850014438654
jena,F0_LONG,0,selected,50256,2024-12-15T00:10:00.000000000,0.1966736809658165
jena,F0_LONG,0,selected,50400,2024-12-16T00:10:00.000000000,0.1522857007745988
jena,F0_LONG,0,selected,50544,2024-12-17T00:10:00.000000000,0.09186679773941503
jena,F0_LONG,0,selected,50688,2024-12-18T00:10:00.000000000,0.32908290608684193
jena,F0_LONG,0,selected,50832,2024-12-19T00:10:00.000000000,0.3026803815106932
jena,F0_LONG,0,selected,50976,2024-12-20T00:10:00.000000000,0.1241443151837229
jena,F0_LONG,0,selected,51120,2024-12-21T00:10:00.000000000,0.3056769402336931
jena,F0_LONG,0,selected,51264,2024-12-22T00:10:00.000000000,0.2938073112545196
jena,F0_LONG,0,selected,51408,2024-12-23T00:10:00.000000000,0.1418966900093249
jena,F0_LONG,0,selected,51552,2024-12-24T00:10:00.000000000,0.11465277551273316
jena,F0_LONG,0,selected,51696,2024-12-25T00:10:00.000000000,0.14580749505865226
jena,F0_LONG,0,selected,51840,2024-12-26T00:10:00.000000000,0.1502413617124935
jena,F0_LONG,0,selected,51984,2024-12-27T00:10:00.000000000,0.18368018603651665
jena,F0_LONG,0,selected,52128,2024-12-28T00:10:00.000000000,0.14897229879286739
jena,F0_LONG,0,selected,52272,2024-12-29T00:10:00.000000000,0.16039950521503832
jena,F0_LONG,0,selected,52416,2024-12-30T00:10:00.000000000,0.13856246324926463
jena,F0_LONG,0,selected,52560,2024-12-31T00:10:00.000000000,0.11486905044416862
jena,F0_SHORT,0,selected,42048,2024-10-19T00:10:00.000000000,0.13738841572967986
jena,F0_SHORT,0,selected,42192,2024-10-20T00:10:00.000000000,0.1251868021227581
jena,F0_SHORT,0,selected,42336,2024-10-21T00:10:00.000000000,0.11039845882287395
jena,F0_SHORT,0,selected,42480,2024-10-22T00:10:00.000000000,0.27086936184137905
jena,F0_SHORT,0,selected,42624,2024-10-23T00:10:00.000000000,0.16994280008146137
jena,F0_SHORT,0,selected,42768,2024-10-24T00:10:00.000000000,0.16983690252430042
jena,F0_SHORT,0,selected,42912,2024-10-25T00:10:00.000000000,0.11736090548463483
jena,F0_SHORT,0,selected,43056,2024-10-26T00:10:00.000000000,0.1432921127017253
jena,F0_SHORT,0,selected,43200,2024-10-27T00:10:00.000000000,0.16568663916945
jena,F0_SHORT,0,selected,43344,2024-10-28T00:10:00.000000000,0.145917248199525
jena,F0_SHORT,0,selected,43488,2024-10-29T00:10:00.000000000,0.14824729765957093
jena,F0_SHORT,0,selected,43632,2024-10-30T00:10:00.000000000,0.15436362284700747
jena,F0_SHORT,0,selected,43776,2024-10-31T00:10:00.000000000,0.14303320821348686
jena,F0_SHORT,0,selected,43920,2024-11-01T00:10:00.000000000,0.20497891965950385
jena,F0_SHORT,0,selected,44064,2024-11-02T00:10:00.000000000,0.3199449364909902
jena,F0_SHORT,0,selected,44208,2024-11-03T00:10:00.000000000,0.14793988074680847
jena,F0_SHORT,0,selected,44352,2024-11-04T00:10:00.000000000,0.1601321962520003
jena,F0_SHORT,0,selected,44496,2024-11-05T00:10:00.000000000,0.13918068960894428
jena,F0_SHORT,0,selected,44640,2024-11-06T00:10:00.000000000,0.1632967037106089
jena,F0_SHORT,0,selected,44784,2024-11-07T00:10:00.000000000,0.17920552751463367
jena,F0_SHORT,0,selected,44928,2024-11-08T00:10:00.000000000,0.13517134849624396
jena,F0_SHORT,0,selected,45072,2024-11-09T00:10:00.000000000,0.19736581169987746
jena,F0_SHORT,0,selected,45216,2024-11-10T00:10:00.000000000,0.18339925167179022
jena,F0_SHORT,0,selected,45360,2024-11-11T00:10:00.000000000,0.19659754115830905
jena,F0_SHORT,0,selected,45504,2024-11-12T00:10:00.000000000,0.24123905962685802
jena,F0_SHORT,0,selected,45648,2024-11-13T00:10:00.000000000,0.13301200621566908
jena,F0_SHORT,0,selected,45792,2024-11-14T00:10:00.000000000,0.2305267945347159
jena,F0_SHORT,0,selected,45936,2024-11-15T00:10:00.000000000,0.1079423831171683
jena,F0_SHORT,0,selected,46080,2024-11-16T00:10:00.000000000,0.14341669891260603
jena,F0_SHORT,0,selected,46224,2024-11-17T00:10:00.000000000,0.14766764447004166
jena,F0_SHORT,0,selected,46368,2024-11-18T00:10:00.000000000,0.16459090658996797
jena,F0_SHORT,0,selected,46512,2024-11-19T00:10:00.000000000,0.5057801681358205
jena,F0_SHORT,0,selected,46656,2024-11-20T00:10:00.000000000,0.13301121555193388
jena,F0_SHORT,0,selected,46800,2024-11-21T00:10:00.000000000,0.18944426030177564
jena,F0_SHORT,0,selected,46944,2024-11-22T00:10:00.000000000,0.16888148152869306
jena,F0_SHORT,0,selected,47088,2024-11-23T00:10:00.000000000,0.1795261976585401
jena,F0_SHORT,0,selected,47232,2024-11-24T00:10:00.000000000,0.40452349005808247
jena,F0_SHORT,0,selected,47376,2024-11-25T00:10:00.000000000,0.24419328539289842
jena,F0_SHORT,0,selected,47520,2024-11-26T00:10:00.000000000,0.24692989781703356
jena,F0_SHORT,0,selected,47664,2024-11-27T00:10:00.000000000,0.2332845673663889
jena,F0_SHORT,0,selected,47808,2024-11-28T00:10:00.000000000,0.31486464260404173
jena,F0_SHORT,0,selected,47952,2024-11-29T00:10:00.000000000,0.18823543006231339
jena,F0_SHORT,0,selected,48096,2024-11-30T00:10:00.000000000,0.17269889763287932
jena,F0_SHORT,0,selected,48240,2024-12-01T00:10:00.000000000,0.11866994125806694
jena,F0_SHORT,0,selected,48384,2024-12-02T00:10:00.000000000,0.17097066538626388
jena,F0_SHORT,0,selected,48528,2024-12-03T00:10:00.000000000,0.17821997623908054
jena,F0_SHORT,0,selected,48672,2024-12-04T00:10:00.000000000,0.13542807529323136
jena,F0_SHORT,0,selected,48816,2024-12-05T00:10:00.000000000,0.22421021680208358
jena,F0_SHORT,0,selected,48960,2024-12-06T00:10:00.000000000,0.277279097028332
jena,F0_SHORT,0,selected,49104,2024-12-07T00:10:00.000000000,0.23262310544546536
jena,F0_SHORT,0,selected,49248,2024-12-08T00:10:00.000000000,0.28311639971094554
jena,F0_SHORT,0,selected,49392,2024-12-09T00:10:00.000000000,0.1748449858105355
jena,F0_SHORT,0,selected,49536,2024-12-10T00:10:00.000000000,0.128087110890359
jena,F0_SHORT,0,selected,49680,2024-12-11T00:10:00.000000000,0.15643551971120861
jena,F0_SHORT,0,selected,49824,2024-12-12T00:10:00.000000000,0.10023187661714775
jena,F0_SHORT,0,selected,49968,2024-12-13T00:10:00.000000000,0.1363681222328351
jena,F0_SHORT,0,selected,50112,2024-12-14T00:10:00.000000000,0.12503383894235226
jena,F0_SHORT,0,selected,50256,2024-12-15T00:10:00.000000000,0.23878039781882546
jena,F0_SHORT,0,selected,50400,2024-12-16T00:10:00.000000000,0.14714479114094356
jena,F0_SHORT,0,selected,50544,2024-12-17T00:10:00.000000000,0.08383474348249137
jena,F0_SHORT,0,selected,50688,2024-12-18T00:10:00.000000000,0.34128682110137887
jena,F0_SHORT,0,selected,50832,2024-12-19T00:10:00.000000000,0.2813614504440832
jena,F0_SHORT,0,selected,50976,2024-12-20T00:10:00.000000000,0.1945371841480959
jena,F0_SHORT,0,selected,51120,2024-12-21T00:10:00.000000000,0.2309396593386903
jena,F0_SHORT,0,selected,51264,2024-12-22T00:10:00.000000000,0.28536168884857804
jena,F0_SHORT,0,selected,51408,2024-12-23T00:10:00.000000000,0.13558737698879367
jena,F0_SHORT,0,selected,51552,2024-12-24T00:10:00.000000000,0.11026461401863223
jena,F0_SHORT,0,selected,51696,2024-12-25T00:10:00.000000000,0.16796308060066678
jena,F0_SHORT,0,selected,51840,2024-12-26T00:10:00.000000000,0.14407383103976312
jena,F0_SHORT,0,selected,51984,2024-12-27T00:10:00.000000000,0.18881285592112818
jena,F0_SHORT,0,selected,52128,2024-12-28T00:10:00.000000000,0.19769354811996478
jena,F0_SHORT,0,selected,52272,2024-12-29T00:10:00.000000000,0.1651723953239451
jena,F0_SHORT,0,selected,52416,2024-12-30T00:10:00.000000000,0.14906320775847443
jena,F0_SHORT,0,selected,52560,2024-12-31T00:10:00.000000000,0.12413770021594127
jena,SEASONAL_NAIVE,0,selected,42048,2024-10-19T00:10:00.000000000,0.2530522522215673
jena,SEASONAL_NAIVE,0,selected,42192,2024-10-20T00:10:00.000000000,0.21202824943346435
jena,SEASONAL_NAIVE,0,selected,42336,2024-10-21T00:10:00.000000000,0.24954256506461928
jena,SEASONAL_NAIVE,0,selected,42480,2024-10-22T00:10:00.000000000,0.37631466567544214
jena,SEASONAL_NAIVE,0,selected,42624,2024-10-23T00:10:00.000000000,0.5364120465150788
jena,SEASONAL_NAIVE,0,selected,42768,2024-10-24T00:10:00.000000000,0.3453846450319549
jena,SEASONAL_NAIVE,0,selected,42912,2024-10-25T00:10:00.000000000,0.42841321301811497
jena,SEASONAL_NAIVE,0,selected,43056,2024-10-26T00:10:00.000000000,0.27361113854602825
jena,SEASONAL_NAIVE,0,selected,43200,2024-10-27T00:10:00.000000000,0.280429861158832
jena,SEASONAL_NAIVE,0,selected,43344,2024-10-28T00:10:00.000000000,0.3367276372539234
jena,SEASONAL_NAIVE,0,selected,43488,2024-10-29T00:10:00.000000000,0.34019056383606433
jena,SEASONAL_NAIVE,0,selected,43632,2024-10-30T00:10:00.000000000,0.29626420528043085
jena,SEASONAL_NAIVE,0,selected,43776,2024-10-31T00:10:00.000000000,0.25648373352583287
jena,SEASONAL_NAIVE,0,selected,43920,2024-11-01T00:10:00.000000000,0.35889301928049694
jena,SEASONAL_NAIVE,0,selected,44064,2024-11-02T00:10:00.000000000,0.5333812192606219
jena,SEASONAL_NAIVE,0,selected,44208,2024-11-03T00:10:00.000000000,0.5331060497480095
jena,SEASONAL_NAIVE,0,selected,44352,2024-11-04T00:10:00.000000000,0.25275429758946427
jena,SEASONAL_NAIVE,0,selected,44496,2024-11-05T00:10:00.000000000,0.3435809570211366
jena,SEASONAL_NAIVE,0,selected,44640,2024-11-06T00:10:00.000000000,0.2937143701074816
jena,SEASONAL_NAIVE,0,selected,44784,2024-11-07T00:10:00.000000000,0.273772813971189
jena,SEASONAL_NAIVE,0,selected,44928,2024-11-08T00:10:00.000000000,0.2581511809135959
jena,SEASONAL_NAIVE,0,selected,45072,2024-11-09T00:10:00.000000000,0.36621726261080906
jena,SEASONAL_NAIVE,0,selected,45216,2024-11-10T00:10:00.000000000,0.3841938422615376
jena,SEASONAL_NAIVE,0,selected,45360,2024-11-11T00:10:00.000000000,0.40460868129959443
jena,SEASONAL_NAIVE,0,selected,45504,2024-11-12T00:10:00.000000000,0.43057180661110434
jena,SEASONAL_NAIVE,0,selected,45648,2024-11-13T00:10:00.000000000,0.3550549568137181
jena,SEASONAL_NAIVE,0,selected,45792,2024-11-14T00:10:00.000000000,0.27799887746640073
jena,SEASONAL_NAIVE,0,selected,45936,2024-11-15T00:10:00.000000000,0.35111053013403926
jena,SEASONAL_NAIVE,0,selected,46080,2024-11-16T00:10:00.000000000,0.2906428176799503
jena,SEASONAL_NAIVE,0,selected,46224,2024-11-17T00:10:00.000000000,0.3205147919237764
jena,SEASONAL_NAIVE,0,selected,46368,2024-11-18T00:10:00.000000000,0.3504675247767928
jena,SEASONAL_NAIVE,0,selected,46512,2024-11-19T00:10:00.000000000,0.6560013111135496
jena,SEASONAL_NAIVE,0,selected,46656,2024-11-20T00:10:00.000000000,0.6504797778139496
jena,SEASONAL_NAIVE,0,selected,46800,2024-11-21T00:10:00.000000000,0.29284371362322487
jena,SEASONAL_NAIVE,0,selected,46944,2024-11-22T00:10:00.000000000,0.31646882186451525
jena,SEASONAL_NAIVE,0,selected,47088,2024-11-23T00:10:00.000000000,0.3576367499813023
jena,SEASONAL_NAIVE,0,selected,47232,2024-11-24T00:10:00.000000000,0.7235007737549985
jena,SEASONAL_NAIVE,0,selected,47376,2024-11-25T00:10:00.000000000,0.4269438856334074
jena,SEASONAL_NAIVE,0,selected,47520,2024-11-26T00:10:00.000000000,0.5719704511559284
jena,SEASONAL_NAIVE,0,selected,47664,2024-11-27T00:10:00.000000000,0.47351487802217307
jena,SEASONAL_NAIVE,0,selected,47808,2024-11-28T00:10:00.000000000,0.5301224180382159
jena,SEASONAL_NAIVE,0,selected,47952,2024-11-29T00:10:00.000000000,0.49194630294666863
jena,SEASONAL_NAIVE,0,selected,48096,2024-11-30T00:10:00.000000000,0.30986942476377477
jena,SEASONAL_NAIVE,0,selected,48240,2024-12-01T00:10:00.000000000,0.21516710948858622
jena,SEASONAL_NAIVE,0,selected,48384,2024-12-02T00:10:00.000000000,0.3633428835203017
jena,SEASONAL_NAIVE,0,selected,48528,2024-12-03T00:10:00.000000000,0.33383671497531187
jena,SEASONAL_NAIVE,0,selected,48672,2024-12-04T00:10:00.000000000,0.31304491404558654
jena,SEASONAL_NAIVE,0,selected,48816,2024-12-05T00:10:00.000000000,0.331042641883038
jena,SEASONAL_NAIVE,0,selected,48960,2024-12-06T00:10:00.000000000,0.6620140804307566
jena,SEASONAL_NAIVE,0,selected,49104,2024-12-07T00:10:00.000000000,0.4205075292211212
jena,SEASONAL_NAIVE,0,selected,49248,2024-12-08T00:10:00.000000000,0.48750372383960267
jena,SEASONAL_NAIVE,0,selected,49392,2024-12-09T00:10:00.000000000,0.48038891404437195
jena,SEASONAL_NAIVE,0,selected,49536,2024-12-10T00:10:00.000000000,0.2590168365268662
jena,SEASONAL_NAIVE,0,selected,49680,2024-12-11T00:10:00.000000000,0.3333034941164764
jena,SEASONAL_NAIVE,0,selected,49824,2024-12-12T00:10:00.000000000,0.2707761245314761
jena,SEASONAL_NAIVE,0,selected,49968,2024-12-13T00:10:00.000000000,0.27897440283160874
jena,SEASONAL_NAIVE,0,selected,50112,2024-12-14T00:10:00.000000000,0.311967037842589
jena,SEASONAL_NAIVE,0,selected,50256,2024-12-15T00:10:00.000000000,0.4254534432472993
jena,SEASONAL_NAIVE,0,selected,50400,2024-12-16T00:10:00.000000000,0.4542246198574838
jena,SEASONAL_NAIVE,0,selected,50544,2024-12-17T00:10:00.000000000,0.2056653613192354
jena,SEASONAL_NAIVE,0,selected,50688,2024-12-18T00:10:00.000000000,0.37115130311940536
jena,SEASONAL_NAIVE,0,selected,50832,2024-12-19T00:10:00.000000000,0.563814228954465
jena,SEASONAL_NAIVE,0,selected,50976,2024-12-20T00:10:00.000000000,0.6736624980530136
jena,SEASONAL_NAIVE,0,selected,51120,2024-12-21T00:10:00.000000000,0.34001112918516324
jena,SEASONAL_NAIVE,0,selected,51264,2024-12-22T00:10:00.000000000,0.49546216158566686
jena,SEASONAL_NAIVE,0,selected,51408,2024-12-23T00:10:00.000000000,0.436076957988544
jena,SEASONAL_NAIVE,0,selected,51552,2024-12-24T00:10:00.000000000,0.32947738067942123
jena,SEASONAL_NAIVE,0,selected,51696,2024-12-25T00:10:00.000000000,0.3256029367602274
jena,SEASONAL_NAIVE,0,selected,51840,2024-12-26T00:10:00.000000000,0.30090607687014054
jena,SEASONAL_NAIVE,0,selected,51984,2024-12-27T00:10:00.000000000,0.3552404015188999
jena,SEASONAL_NAIVE,0,selected,52128,2024-12-28T00:10:00.000000000,0.24773175467804345
jena,SEASONAL_NAIVE,0,selected,52272,2024-12-29T00:10:00.000000000,0.19276109666575086
jena,SEASONAL_NAIVE,0,selected,52416,2024-12-30T00:10:00.000000000,0.17741896707633453
jena,SEASONAL_NAIVE,0,selected,52560,2024-12-31T00:10:00.000000000,0.24083076952515792
jena,HEAD,92601,selected,42048,2024-10-19T00:10:00.000000000,0.1329754068935438
jena,HEAD,92601,selected,42192,2024-10-20T00:10:00.000000000,0.11525147521408516
jena,HEAD,92601,selected,42336,2024-10-21T00:10:00.000000000,0.12377563131422811
jena,HEAD,92601,selected,42480,2024-10-22T00:10:00.000000000,0.2495683677226789
jena,HEAD,92601,selected,42624,2024-10-23T00:10:00.000000000,0.14685277084584228
jena,HEAD,92601,selected,42768,2024-10-24T00:10:00.000000000,0.19033420553102806
jena,HEAD,92601,selected,42912,2024-10-25T00:10:00.000000000,0.11376299966727309
jena,HEAD,92601,selected,43056,2024-10-26T00:10:00.000000000,0.13237901583401546
jena,HEAD,92601,selected,43200,2024-10-27T00:10:00.000000000,0.13283640409661224
jena,HEAD,92601,selected,43344,2024-10-28T00:10:00.000000000,0.12841220917674248
jena,HEAD,92601,selected,43488,2024-10-29T00:10:00.000000000,0.15294270331173698
jena,HEAD,92601,selected,43632,2024-10-30T00:10:00.000000000,0.13679777396238657
jena,HEAD,92601,selected,43776,2024-10-31T00:10:00.000000000,0.12247734379159562
jena,HEAD,92601,selected,43920,2024-11-01T00:10:00.000000000,0.14702165584715837
jena,HEAD,92601,selected,44064,2024-11-02T00:10:00.000000000,0.3228627109231853
jena,HEAD,92601,selected,44208,2024-11-03T00:10:00.000000000,0.15575758566215098
jena,HEAD,92601,selected,44352,2024-11-04T00:10:00.000000000,0.19770101426035655
jena,HEAD,92601,selected,44496,2024-11-05T00:10:00.000000000,0.13110254286010645
jena,HEAD,92601,selected,44640,2024-11-06T00:10:00.000000000,0.18228285284023135
jena,HEAD,92601,selected,44784,2024-11-07T00:10:00.000000000,0.17623488159148432
jena,HEAD,92601,selected,44928,2024-11-08T00:10:00.000000000,0.13502377819384886
jena,HEAD,92601,selected,45072,2024-11-09T00:10:00.000000000,0.182646363837472
jena,HEAD,92601,selected,45216,2024-11-10T00:10:00.000000000,0.12384804892105244
jena,HEAD,92601,selected,45360,2024-11-11T00:10:00.000000000,0.1969210528024322
jena,HEAD,92601,selected,45504,2024-11-12T00:10:00.000000000,0.19276968793603227
jena,HEAD,92601,selected,45648,2024-11-13T00:10:00.000000000,0.11950113309247538
jena,HEAD,92601,selected,45792,2024-11-14T00:10:00.000000000,0.1990327742840793
jena,HEAD,92601,selected,45936,2024-11-15T00:10:00.000000000,0.13571242025219396
jena,HEAD,92601,selected,46080,2024-11-16T00:10:00.000000000,0.14199984633059032
jena,HEAD,92601,selected,46224,2024-11-17T00:10:00.000000000,0.17229408635001828
jena,HEAD,92601,selected,46368,2024-11-18T00:10:00.000000000,0.15673303820176498
jena,HEAD,92601,selected,46512,2024-11-19T00:10:00.000000000,0.4600968282881824
jena,HEAD,92601,selected,46656,2024-11-20T00:10:00.000000000,0.14555875276500851
jena,HEAD,92601,selected,46800,2024-11-21T00:10:00.000000000,0.18245909080453457
jena,HEAD,92601,selected,46944,2024-11-22T00:10:00.000000000,0.18365351582589592
jena,HEAD,92601,selected,47088,2024-11-23T00:10:00.000000000,0.1822407928670529
jena,HEAD,92601,selected,47232,2024-11-24T00:10:00.000000000,0.32991381097098227
jena,HEAD,92601,selected,47376,2024-11-25T00:10:00.000000000,0.20455677606330577
jena,HEAD,92601,selected,47520,2024-11-26T00:10:00.000000000,0.2887564147887457
jena,HEAD,92601,selected,47664,2024-11-27T00:10:00.000000000,0.22288330884195168
jena,HEAD,92601,selected,47808,2024-11-28T00:10:00.000000000,0.2273829959450822
jena,HEAD,92601,selected,47952,2024-11-29T00:10:00.000000000,0.1810197804644464
jena,HEAD,92601,selected,48096,2024-11-30T00:10:00.000000000,0.14560088018276232
jena,HEAD,92601,selected,48240,2024-12-01T00:10:00.000000000,0.15463011265938484
jena,HEAD,92601,selected,48384,2024-12-02T00:10:00.000000000,0.1529706822346491
jena,HEAD,92601,selected,48528,2024-12-03T00:10:00.000000000,0.1716263552586834
jena,HEAD,92601,selected,48672,2024-12-04T00:10:00.000000000,0.10691719646455351
jena,HEAD,92601,selected,48816,2024-12-05T00:10:00.000000000,0.21763150263174072
jena,HEAD,92601,selected,48960,2024-12-06T00:10:00.000000000,0.26234028342048304
jena,HEAD,92601,selected,49104,2024-12-07T00:10:00.000000000,0.24155305359775886
jena,HEAD,92601,selected,49248,2024-12-08T00:10:00.000000000,0.2741358793449895
jena,HEAD,92601,selected,49392,2024-12-09T00:10:00.000000000,0.19415874676724337
jena,HEAD,92601,selected,49536,2024-12-10T00:10:00.000000000,0.1424100118555309
jena,HEAD,92601,selected,49680,2024-12-11T00:10:00.000000000,0.1481104271416923
jena,HEAD,92601,selected,49824,2024-12-12T00:10:00.000000000,0.11094532565692461
jena,HEAD,92601,selected,49968,2024-12-13T00:10:00.000000000,0.13036171857321227
jena,HEAD,92601,selected,50112,2024-12-14T00:10:00.000000000,0.11372729387654604
jena,HEAD,92601,selected,50256,2024-12-15T00:10:00.000000000,0.18504309657153997
jena,HEAD,92601,selected,50400,2024-12-16T00:10:00.000000000,0.16530163990169147
jena,HEAD,92601,selected,50544,2024-12-17T00:10:00.000000000,0.09517737381513323
jena,HEAD,92601,selected,50688,2024-12-18T00:10:00.000000000,0.3084195825203369
jena,HEAD,92601,selected,50832,2024-12-19T00:10:00.000000000,0.2999024083514928
jena,HEAD,92601,selected,50976,2024-12-20T00:10:00.000000000,0.1210801675775203
jena,HEAD,92601,selected,51120,2024-12-21T00:10:00.000000000,0.29384180730250115
jena,HEAD,92601,selected,51264,2024-12-22T00:10:00.000000000,0.2353749189846162
jena,HEAD,92601,selected,51408,2024-12-23T00:10:00.000000000,0.13964712166080778
jena,HEAD,92601,selected,51552,2024-12-24T00:10:00.000000000,0.1304114216883308
jena,HEAD,92601,selected,51696,2024-12-25T00:10:00.000000000,0.1386631958430931
jena,HEAD,92601,selected,51840,2024-12-26T00:10:00.000000000,0.15689920428763734
jena,HEAD,92601,selected,51984,2024-12-27T00:10:00.000000000,0.20250550894403943
jena,HEAD,92601,selected,52128,2024-12-28T00:10:00.000000000,0.14492110617460974
jena,HEAD,92601,selected,52272,2024-12-29T00:10:00.000000000,0.1685021414319749
jena,HEAD,92601,selected,52416,2024-12-30T00:10:00.000000000,0.14376272245592764
jena,HEAD,92601,selected,52560,2024-12-31T00:10:00.000000000,0.12227666875772407
jena,HEAD,92601,fixed_final,42048,2024-10-19T00:10:00.000000000,0.13290575127032742
jena,HEAD,92601,fixed_final,42192,2024-10-20T00:10:00.000000000,0.10411461193494348
jena,HEAD,92601,fixed_final,42336,2024-10-21T00:10:00.000000000,0.12191203551396214
jena,HEAD,92601,fixed_final,42480,2024-10-22T00:10:00.000000000,0.25125749572253425
jena,HEAD,92601,fixed_final,42624,2024-10-23T00:10:00.000000000,0.1499998842243405
jena,HEAD,92601,fixed_final,42768,2024-10-24T00:10:00.000000000,0.177393728103995
jena,HEAD,92601,fixed_final,42912,2024-10-25T00:10:00.000000000,0.11150951918333048
jena,HEAD,92601,fixed_final,43056,2024-10-26T00:10:00.000000000,0.1332637246300697
jena,HEAD,92601,fixed_final,43200,2024-10-27T00:10:00.000000000,0.12766430286099556
jena,HEAD,92601,fixed_final,43344,2024-10-28T00:10:00.000000000,0.12298012528194063
