candidate,baseline,mean_gain_pct,ci_low,ci_high,seed1_gain_pct,seed2_gain_pct
LORA,HEAD,2.171820759024397,1.2941248757896617,3.052821356274034,2.660304886062555,1.6822469808572968
LORAPLUS,HEAD,1.5270522953031838,0.701887394605174,2.479775508611875,1.2451482460119303,1.809585181947715
LORAPLUS,LORA,-0.6590825554802413,-1.2681976271255058,-0.06168931587696124,-1.453833031215235,0.1295169968597888
HEAD,F0_LONG,2.2151176672272954,1.3069598936082891,3.0903668677883287,2.1061758480736836,2.3240594863809068
