panel,arm,seed,threshold,status,step,time_s,lower_time_s,interpolated,lower_step
ettm2,HEAD,92601,0.15313018805352763,CENSORED,,,52.29158850177191,False,
ettm2,LORA,92601,0.15313018805352763,REACHED_AT_RECORDED_CHECKPOINT,64,56.50490410014754,32.01470740017248,False,32
ettm2,LORAPLUS,92601,0.15313018805352763,REACHED_AT_RECORDED_CHECKPOINT,64,54.97774790035328,30.960361400211696,False,32
ettm2,HEAD,92602,0.15313018805352763,CENSORED,,,51.53209790040273,False,
ettm2,LORA,92602,0.15313018805352763,REACHED_AT_RECORDED_CHECKPOINT,128,98.29996229999233,55.21970629988937,False,64
ettm2,LORAPLUS,92602,0.15313018805352763,REACHED_AT_RECORDED_CHECKPOINT,128,221.3206771000987,121.18951799994102,False,64
