panel,arm,seed,variant,origin,timestamp,primary
ettm2,HEAD,92601,budget_1.0,68448,2018-06-14T00:00:00.000000000,0.14371180163305144
ettm2,HEAD,92601,budget_1.0,68544,2018-06-15T00:00:00.000000000,0.19583592066115546
ettm2,HEAD,92601,budget_1.0,68640,2018-06-16T00:00:00.000000000,0.1487571298731484
ettm2,HEAD,92601,budget_1.0,68736,2018-06-17T00:00:00.000000000,0.1651559631491632
ettm2,HEAD,92601,budget_1.0,68832,2018-06-18T00:00:00.000000000,0.1488379959672422
ettm2,HEAD,92601,budget_1.0,68928,2018-06-19T00:00:00.000000000,0.20902806800415025
ettm2,HEAD,92601,budget_1.0,69024,2018-06-20T00:00:00.000000000,0.21585136609210837
ettm2,HEAD,92601,budget_1.0,69120,2018-06-21T00:00:00.000000000,0.12481118479649984
ettm2,HEAD,92601,budget_1.0,69216,2018-06-22T00:00:00.000000000,0.19194481042105802
ettm2,HEAD,92601,budget_1.0,69312,2018-06-23T00:00:00.000000000,0.1129255464899105
ettm2,HEAD,92601,budget_1.0,69408,2018-06-24T00:00:00.000000000,0.1230296655980477
ettm2,HEAD,92601,budget_1.0,69504,2018-06-25T00:00:00.000000000,0.22523887088673034
ettm2,LORA,92601,selected,55680,2018-02-01T00:00:00.000000000,0.23466063752002264
ettm2,LORA,92601,selected,55776,2018-02-02T00:00:00.000000000,0.16675388425630983
ettm2,LORA,92601,selected,55872,2018-02-03T00:00:00.000000000,0.12719349248284176
ettm2,LORA,92601,selected,55968,2018-02-04T00:00:00.000000000,0.12005382300179426
ettm2,LORA,92601,selected,56064,2018-02-05T00:00:00.000000000,0.18755826876669981
ettm2,LORA,92601,selected,56160,2018-02-06T00:00:00.000000000,0.523131089326258
ettm2,LORA,92601,selected,56256,2018-02-07T00:00:00.000000000,0.2776845369890786
ettm2,LORA,92601,selected,56352,2018-02-08T00:00:00.000000000,0.5933691244432818
ettm2,LORA,92601,selected,56448,2018-02-09T00:00:00.000000000,0.29395516813072364
ettm2,LORA,92601,selected,56544,2018-02-10T00:00:00.000000000,0.08827704606024624
ettm2,LORA,92601,selected,56640,2018-02-11T00:00:00.000000000,0.16323999825483337
ettm2,LORA,92601,selected,56736,2018-02-12T00:00:00.000000000,0.10883217131273533
ettm2,LORA,92601,selected,56832,2018-02-13T00:00:00.000000000,0.30653501891009377
ettm2,LORA,92601,selected,56928,2018-02-14T00:00:00.000000000,0.12409106705819369
ettm2,LORA,92601,selected,57024,2018-02-15T00:00:00.000000000,0.2452445907380942
ettm2,LORA,92601,selected,57120,2018-02-16T00:00:00.000000000,0.11206474669898883
ettm2,LORA,92601,selected,57216,2018-02-17T00:00:00.000000000,0.10923196355680535
ettm2,LORA,92601,selected,57312,2018-02-18T00:00:00.000000000,0.13942803599168677
ettm2,LORA,92601,selected,57408,2018-02-19T00:00:00.000000000,0.1232941324357631
ettm2,LORA,92601,selected,57504,2018-02-20T00:00:00.000000000,0.14000976663342704
ettm2,LORA,92601,selected,57600,2018-02-21T00:00:00.000000000,0.23036065342319875
ettm2,LORA,92601,selected,57696,2018-02-22T00:00:00.000000000,0.2333603849849042
ettm2,LORA,92601,selected,57792,2018-02-23T00:00:00.000000000,0.153634169485956
ettm2,LORA,92601,selected,57888,2018-02-24T00:00:00.000000000,0.18324805641240477
ettm2,LORA,92601,selected,57984,2018-02-25T00:00:00.000000000,0.09689937753345469
ettm2,LORA,92601,selected,58080,2018-02-26T00:00:00.000000000,0.20029290029884114
ettm2,LORA,92601,selected,58176,2018-02-27T00:00:00.000000000,0.15661302333875873
ettm2,LORA,92601,selected,58272,2018-02-28T00:00:00.000000000,0.11422466236155245
ettm2,LORA,92601,selected,58368,2018-03-01T00:00:00.000000000,0.16649395529216332
ettm2,LORA,92601,selected,58464,2018-03-02T00:00:00.000000000,0.15523626836362983
ettm2,LORA,92601,selected,58560,2018-03-03T00:00:00.000000000,0.1384932326892762
ettm2,LORA,92601,selected,58656,2018-03-04T00:00:00.000000000,0.15827110050385249
ettm2,LORA,92601,selected,58752,2018-03-05T00:00:00.000000000,0.21408927790791624
ettm2,LORA,92601,selected,58848,2018-03-06T00:00:00.000000000,0.183456793714692
ettm2,LORA,92601,selected,58944,2018-03-07T00:00:00.000000000,0.1844658858292472
ettm2,LORA,92601,selected,59040,2018-03-08T00:00:00.000000000,0.12032197097414686
ettm2,LORA,92601,selected,59136,2018-03-09T00:00:00.000000000,0.11857956105055689
ettm2,LORA,92601,selected,59232,2018-03-10T00:00:00.000000000,0.11085516301903113
ettm2,LORA,92601,selected,59328,2018-03-11T00:00:00.000000000,0.1746917106540062
ettm2,LORA,92601,selected,59424,2018-03-12T00:00:00.000000000,0.2869668013209094
ettm2,LORA,92601,selected,59520,2018-03-13T00:00:00.000000000,0.13400440940069253
ettm2,LORA,92601,selected,59616,2018-03-14T00:00:00.000000000,0.13463928347821025
ettm2,LORA,92601,selected,59712,2018-03-15T00:00:00.000000000,0.13057422981596492
ettm2,LORA,92601,selected,59808,2018-03-16T00:00:00.000000000,0.16509003614781484
ettm2,LORA,92601,selected,59904,2018-03-17T00:00:00.000000000,0.1152802373108927
ettm2,LORA,92601,selected,60000,2018-03-18T00:00:00.000000000,0.11791709375184097
ettm2,LORA,92601,selected,60096,2018-03-19T00:00:00.000000000,0.12805247826589944
ettm2,LORA,92601,selected,60192,2018-03-20T00:00:00.000000000,0.17836955337556643
ettm2,LORA,92601,selected,60288,2018-03-21T00:00:00.000000000,0.14434484033086312
ettm2,LORA,92601,selected,60384,2018-03-22T00:00:00.000000000,0.15467743244869062
ettm2,LORA,92601,selected,60480,2018-03-23T00:00:00.000000000,0.1287425703325033
ettm2,LORA,92601,selected,60576,2018-03-24T00:00:00.000000000,0.18069275526287668
ettm2,LORA,92601,selected,60672,2018-03-25T00:00:00.000000000,0.10090875646732222
ettm2,LORA,92601,selected,60768,2018-03-26T00:00:00.000000000,0.13267494669295707
ettm2,LORA,92601,selected,60864,2018-03-27T00:00:00.000000000,0.10337891014326908
ettm2,LORA,92601,selected,60960,2018-03-28T00:00:00.000000000,0.11429266360519874
ettm2,LORA,92601,selected,61056,2018-03-29T00:00:00.000000000,0.16300578176437924
ettm2,LORA,92601,selected,61152,2018-03-30T00:00:00.000000000,0.116532061137243
ettm2,LORA,92601,selected,61248,2018-03-31T00:00:00.000000000,0.14452062955908432
ettm2,LORA,92601,selected,61344,2018-04-01T00:00:00.000000000,0.15596329426694236
ettm2,LORA,92601,selected,61440,2018-04-02T00:00:00.000000000,0.1732551590734286
ettm2,LORA,92601,selected,61536,2018-04-03T00:00:00.000000000,0.3154236906401531
ettm2,LORA,92601,selected,61632,2018-04-04T00:00:00.000000000,0.29310539311867434
ettm2,LORA,92601,selected,61728,2018-04-05T00:00:00.000000000,0.18966877313639532
ettm2,LORA,92601,selected,61824,2018-04-06T00:00:00.000000000,0.3129643560032305
ettm2,LORA,92601,selected,61920,2018-04-07T00:00:00.000000000,0.16001743218237752
ettm2,LORA,92601,selected,62016,2018-04-08T00:00:00.000000000,0.1460773832796116
ettm2,LORA,92601,selected,62112,2018-04-09T00:00:00.000000000,0.22274821120366578
ettm2,LORA,92601,selected,62208,2018-04-10T00:00:00.000000000,0.30229093604291674
ettm2,LORA,92601,selected,62304,2018-04-11T00:00:00.000000000,0.35032915266979064
ettm2,LORA,92601,selected,62400,2018-04-12T00:00:00.000000000,0.1447213267295191
ettm2,LORA,92601,selected,62496,2018-04-13T00:00:00.000000000,0.26655153254380776
ettm2,LORA,92601,selected,62592,2018-04-14T00:00:00.000000000,0.15968574382999307
ettm2,LORA,92601,selected,62688,2018-04-15T00:00:00.000000000,0.21228114244505372
ettm2,LORA,92601,selected,62784,2018-04-16T00:00:00.000000000,0.1536321058999112
ettm2,LORA,92601,selected,62880,2018-04-17T00:00:00.000000000,0.20553174963873386
ettm2,LORA,92601,selected,62976,2018-04-18T00:00:00.000000000,0.14757849457641262
ettm2,LORA,92601,selected,63072,2018-04-19T00:00:00.000000000,0.12795756899630456
ettm2,LORA,92601,selected,63168,2018-04-20T00:00:00.000000000,0.15285380597124298
ettm2,LORA,92601,selected,63264,2018-04-21T00:00:00.000000000,0.17059187886752847
ettm2,LORA,92601,selected,63360,2018-04-22T00:00:00.000000000,0.12199743265833063
ettm2,LORA,92601,selected,63456,2018-04-23T00:00:00.000000000,0.20967687337042615
ettm2,LORA,92601,selected,63552,2018-04-24T00:00:00.000000000,0.10470575002829796
ettm2,LORA,92601,selected,63648,2018-04-25T00:00:00.000000000,0.13169429852718792
ettm2,LORA,92601,selected,63744,2018-04-26T00:00:00.000000000,0.08389579431497243
ettm2,LORA,92601,selected,63840,2018-04-27T00:00:00.000000000,0.10219008331911095
ettm2,LORA,92601,selected,63936,2018-04-28T00:00:00.000000000,0.09426410422635412
ettm2,LORA,92601,selected,64032,2018-04-29T00:00:00.000000000,0.10168252286823717
ettm2,LORA,92601,selected,64128,2018-04-30T00:00:00.000000000,0.14084485233448915
ettm2,LORA,92601,selected,64224,2018-05-01T00:00:00.000000000,0.11767992479214111
ettm2,LORA,92601,selected,64320,2018-05-02T00:00:00.000000000,0.08949379827181776
ettm2,LORA,92601,selected,64416,2018-05-03T00:00:00.000000000,0.10036056156031854
ettm2,LORA,92601,selected,64512,2018-05-04T00:00:00.000000000,0.10410022688403342
ettm2,LORA,92601,selected,64608,2018-05-05T00:00:00.000000000,0.13245987089951425
ettm2,LORA,92601,selected,64704,2018-05-06T00:00:00.000000000,0.09077632452557574
ettm2,LORA,92601,selected,64800,2018-05-07T00:00:00.000000000,0.1176586678212853
ettm2,LORA,92601,selected,64896,2018-05-08T00:00:00.000000000,0.11774940901038643
ettm2,LORA,92601,selected,64992,2018-05-09T00:00:00.000000000,0.10336458900377887
ettm2,LORA,92601,selected,65088,2018-05-10T00:00:00.000000000,0.08296015973310801
ettm2,LORA,92601,selected,65184,2018-05-11T00:00:00.000000000,0.11481087013203373
ettm2,LORA,92601,selected,65280,2018-05-12T00:00:00.000000000,0.09594111886855106
ettm2,LORA,92601,selected,65376,2018-05-13T00:00:00.000000000,0.1335529408603977
ettm2,LORA,92601,selected,65472,2018-05-14T00:00:00.000000000,0.15065864733299286
ettm2,LORA,92601,selected,65568,2018-05-15T00:00:00.000000000,0.1517963595965035
ettm2,LORA,92601,selected,65664,2018-05-16T00:00:00.000000000,0.16320485205634472
ettm2,LORA,92601,selected,65760,2018-05-17T00:00:00.000000000,0.2277942185474958
ettm2,LORA,92601,selected,65856,2018-05-18T00:00:00.000000000,0.15326549394459038
ettm2,LORA,92601,selected,65952,2018-05-19T00:00:00.000000000,0.10740218249134749
ettm2,LORA,92601,selected,66048,2018-05-20T00:00:00.000000000,0.11599306902704584
ettm2,LORA,92601,selected,66144,2018-05-21T00:00:00.000000000,0.13428424543686923
ettm2,LORA,92601,selected,66240,2018-05-22T00:00:00.000000000,0.26811681371620427
ettm2,LORA,92601,selected,66336,2018-05-23T00:00:00.000000000,0.15179906139967847
ettm2,LORA,92601,selected,66432,2018-05-24T00:00:00.000000000,0.12937153175568022
ettm2,LORA,92601,selected,66528,2018-05-25T00:00:00.000000000,0.10442633126321757
ettm2,LORA,92601,selected,66624,2018-05-26T00:00:00.000000000,0.0911526553659997
ettm2,LORA,92601,selected,66720,2018-05-27T00:00:00.000000000,0.0952692265272561
ettm2,LORA,92601,selected,66816,2018-05-28T00:00:00.000000000,0.16543917343843753
ettm2,LORA,92601,selected,66912,2018-05-29T00:00:00.000000000,0.09528774402178367
ettm2,LORA,92601,selected,67008,2018-05-30T00:00:00.000000000,0.09333139408006111
ettm2,LORA,92601,selected,67104,2018-05-31T00:00:00.000000000,0.09416426009486766
ettm2,LORA,92601,selected,67200,2018-06-01T00:00:00.000000000,0.21069022111876182
ettm2,LORA,92601,selected,67296,2018-06-02T00:00:00.000000000,0.0998705410612568
ettm2,LORA,92601,selected,67392,2018-06-03T00:00:00.000000000,0.11010293731171575
ettm2,LORA,92601,selected,67488,2018-06-04T00:00:00.000000000,0.10331288820903772
ettm2,LORA,92601,selected,67584,2018-06-05T00:00:00.000000000,0.23406617236847738
ettm2,LORA,92601,selected,67680,2018-06-06T00:00:00.000000000,0.13401390221634
ettm2,LORA,92601,selected,67776,2018-06-07T00:00:00.000000000,0.12618748385000564
ettm2,LORA,92601,selected,67872,2018-06-08T00:00:00.000000000,0.10687965645352666
ettm2,LORA,92601,selected,67968,2018-06-09T00:00:00.000000000,0.15880550298094168
ettm2,LORA,92601,selected,68064,2018-06-10T00:00:00.000000000,0.12580072526081895
ettm2,LORA,92601,selected,68160,2018-06-11T00:00:00.000000000,0.12127453825751536
ettm2,LORA,92601,selected,68256,2018-06-12T00:00:00.000000000,0.15102297004013157
ettm2,LORA,92601,selected,68352,2018-06-13T00:00:00.000000000,0.10501543928565667
ettm2,LORA,92601,selected,68448,2018-06-14T00:00:00.000000000,0.14496226302652818
ettm2,LORA,92601,selected,68544,2018-06-15T00:00:00.000000000,0.16939460749098362
ettm2,LORA,92601,selected,68640,2018-06-16T00:00:00.000000000,0.1664379420739396
ettm2,LORA,92601,selected,68736,2018-06-17T00:00:00.000000000,0.16909628841197968
ettm2,LORA,92601,selected,68832,2018-06-18T00:00:00.000000000,0.13630166205151673
ettm2,LORA,92601,selected,68928,2018-06-19T00:00:00.000000000,0.1971954838963989
ettm2,LORA,92601,selected,69024,2018-06-20T00:00:00.000000000,0.19553999110839773
ettm2,LORA,92601,selected,69120,2018-06-21T00:00:00.000000000,0.12878499753538677
ettm2,LORA,92601,selected,69216,2018-06-22T00:00:00.000000000,0.19983170077761184
ettm2,LORA,92601,selected,69312,2018-06-23T00:00:00.000000000,0.14683055717569557
ettm2,LORA,92601,selected,69408,2018-06-24T00:00:00.000000000,0.13722084362993694
ettm2,LORA,92601,selected,69504,2018-06-25T00:00:00.000000000,0.16995774566571217
ettm2,LORA,92601,fixed_final,55680,2018-02-01T00:00:00.000000000,0.23466063752002264
ettm2,LORA,92601,fixed_final,55776,2018-02-02T00:00:00.000000000,0.16675388425630983
ettm2,LORA,92601,fixed_final,55872,2018-02-03T00:00:00.000000000,0.12719349248284176
ettm2,LORA,92601,fixed_final,55968,2018-02-04T00:00:00.000000000,0.12005382300179426
ettm2,LORA,92601,fixed_final,56064,2018-02-05T00:00:00.000000000,0.18755826876669981
ettm2,LORA,92601,fixed_final,56160,2018-02-06T00:00:00.000000000,0.523131089326258
ettm2,LORA,92601,fixed_final,56256,2018-02-07T00:00:00.000000000,0.2776845369890786
ettm2,LORA,92601,fixed_final,56352,2018-02-08T00:00:00.000000000,0.5933691244432818
ettm2,LORA,92601,fixed_final,56448,2018-02-09T00:00:00.000000000,0.29395516813072364
ettm2,LORA,92601,fixed_final,56544,2018-02-10T00:00:00.000000000,0.08827704606024624
ettm2,LORA,92601,fixed_final,56640,2018-02-11T00:00:00.000000000,0.16323999825483337
ettm2,LORA,92601,fixed_final,56736,2018-02-12T00:00:00.000000000,0.10883217131273533
ettm2,LORA,92601,fixed_final,56832,2018-02-13T00:00:00.000000000,0.30653501891009377
ettm2,LORA,92601,fixed_final,56928,2018-02-14T00:00:00.000000000,0.12409106705819369
ettm2,LORA,92601,fixed_final,57024,2018-02-15T00:00:00.000000000,0.2452445907380942
ettm2,LORA,92601,fixed_final,57120,2018-02-16T00:00:00.000000000,0.11206474669898883
ettm2,LORA,92601,fixed_final,57216,2018-02-17T00:00:00.000000000,0.10923196355680535
ettm2,LORA,92601,fixed_final,57312,2018-02-18T00:00:00.000000000,0.13942803599168677
ettm2,LORA,92601,fixed_final,57408,2018-02-19T00:00:00.000000000,0.1232941324357631
ettm2,LORA,92601,fixed_final,57504,2018-02-20T00:00:00.000000000,0.14000976663342704
ettm2,LORA,92601,fixed_final,57600,2018-02-21T00:00:00.000000000,0.23036065342319875
ettm2,LORA,92601,fixed_final,57696,2018-02-22T00:00:00.000000000,0.2333603849849042
ettm2,LORA,92601,fixed_final,57792,2018-02-23T00:00:00.000000000,0.153634169485956
ettm2,LORA,92601,fixed_final,57888,2018-02-24T00:00:00.000000000,0.18324805641240477
ettm2,LORA,92601,fixed_final,57984,2018-02-25T00:00:00.000000000,0.09689937753345469
ettm2,LORA,92601,fixed_final,58080,2018-02-26T00:00:00.000000000,0.20029290029884114
ettm2,LORA,92601,fixed_final,58176,2018-02-27T00:00:00.000000000,0.15661302333875873
ettm2,LORA,92601,fixed_final,58272,2018-02-28T00:00:00.000000000,0.11422466236155245
ettm2,LORA,92601,fixed_final,58368,2018-03-01T00:00:00.000000000,0.16649395529216332
ettm2,LORA,92601,fixed_final,58464,2018-03-02T00:00:00.000000000,0.15523626836362983
ettm2,LORA,92601,fixed_final,58560,2018-03-03T00:00:00.000000000,0.1384932326892762
ettm2,LORA,92601,fixed_final,58656,2018-03-04T00:00:00.000000000,0.15827110050385249
ettm2,LORA,92601,fixed_final,58752,2018-03-05T00:00:00.000000000,0.21408927790791624
ettm2,LORA,92601,fixed_final,58848,2018-03-06T00:00:00.000000000,0.183456793714692
ettm2,LORA,92601,fixed_final,58944,2018-03-07T00:00:00.000000000,0.1844658858292472
ettm2,LORA,92601,fixed_final,59040,2018-03-08T00:00:00.000000000,0.12032197097414686
ettm2,LORA,92601,fixed_final,59136,2018-03-09T00:00:00.000000000,0.11857956105055689
ettm2,LORA,92601,fixed_final,59232,2018-03-10T00:00:00.000000000,0.11085516301903113
ettm2,LORA,92601,fixed_final,59328,2018-03-11T00:00:00.000000000,0.1746917106540062
ettm2,LORA,92601,fixed_final,59424,2018-03-12T00:00:00.000000000,0.2869668013209094
ettm2,LORA,92601,fixed_final,59520,2018-03-13T00:00:00.000000000,0.13400440940069253
ettm2,LORA,92601,fixed_final,59616,2018-03-14T00:00:00.000000000,0.13463928347821025
ettm2,LORA,92601,fixed_final,59712,2018-03-15T00:00:00.000000000,0.13057422981596492
ettm2,LORA,92601,fixed_final,59808,2018-03-16T00:00:00.000000000,0.16509003614781484
ettm2,LORA,92601,fixed_final,59904,2018-03-17T00:00:00.000000000,0.1152802373108927
ettm2,LORA,92601,fixed_final,60000,2018-03-18T00:00:00.000000000,0.11791709375184097
ettm2,LORA,92601,fixed_final,60096,2018-03-19T00:00:00.000000000,0.12805247826589944
ettm2,LORA,92601,fixed_final,60192,2018-03-20T00:00:00.000000000,0.17836955337556643
ettm2,LORA,92601,fixed_final,60288,2018-03-21T00:00:00.000000000,0.14434484033086312
ettm2,LORA,92601,fixed_final,60384,2018-03-22T00:00:00.000000000,0.15467743244869062
ettm2,LORA,92601,fixed_final,60480,2018-03-23T00:00:00.000000000,0.1287425703325033
ettm2,LORA,92601,fixed_final,60576,2018-03-24T00:00:00.000000000,0.18069275526287668
ettm2,LORA,92601,fixed_final,60672,2018-03-25T00:00:00.000000000,0.10090875646732222
ettm2,LORA,92601,fixed_final,60768,2018-03-26T00:00:00.000000000,0.13267494669295707
ettm2,LORA,92601,fixed_final,60864,2018-03-27T00:00:00.000000000,0.10337891014326908
ettm2,LORA,92601,fixed_final,60960,2018-03-28T00:00:00.000000000,0.11429266360519874
ettm2,LORA,92601,fixed_final,61056,2018-03-29T00:00:00.000000000,0.16300578176437924
ettm2,LORA,92601,fixed_final,61152,2018-03-30T00:00:00.000000000,0.116532061137243
ettm2,LORA,92601,fixed_final,61248,2018-03-31T00:00:00.000000000,0.14452062955908432
ettm2,LORA,92601,fixed_final,61344,2018-04-01T00:00:00.000000000,0.15596329426694236
ettm2,LORA,92601,fixed_final,61440,2018-04-02T00:00:00.000000000,0.1732551590734286
ettm2,LORA,92601,fixed_final,61536,2018-04-03T00:00:00.000000000,0.3154236906401531
ettm2,LORA,92601,fixed_final,61632,2018-04-04T00:00:00.000000000,0.29310539311867434
ettm2,LORA,92601,fixed_final,61728,2018-04-05T00:00:00.000000000,0.18966877313639532
ettm2,LORA,92601,fixed_final,61824,2018-04-06T00:00:00.000000000,0.3129643560032305
ettm2,LORA,92601,fixed_final,61920,2018-04-07T00:00:00.000000000,0.16001743218237752
ettm2,LORA,92601,fixed_final,62016,2018-04-08T00:00:00.000000000,0.1460773832796116
ettm2,LORA,92601,fixed_final,62112,2018-04-09T00:00:00.000000000,0.22274821120366578
ettm2,LORA,92601,fixed_final,62208,2018-04-10T00:00:00.000000000,0.30229093604291674
ettm2,LORA,92601,fixed_final,62304,2018-04-11T00:00:00.000000000,0.35032915266979064
ettm2,LORA,92601,fixed_final,62400,2018-04-12T00:00:00.000000000,0.1447213267295191
ettm2,LORA,92601,fixed_final,62496,2018-04-13T00:00:00.000000000,0.26655153254380776
ettm2,LORA,92601,fixed_final,62592,2018-04-14T00:00:00.000000000,0.15968574382999307
ettm2,LORA,92601,fixed_final,62688,2018-04-15T00:00:00.000000000,0.21228114244505372
ettm2,LORA,92601,fixed_final,62784,2018-04-16T00:00:00.000000000,0.1536321058999112
ettm2,LORA,92601,fixed_final,62880,2018-04-17T00:00:00.000000000,0.20553174963873386
ettm2,LORA,92601,fixed_final,62976,2018-04-18T00:00:00.000000000,0.14757849457641262
ettm2,LORA,92601,fixed_final,63072,2018-04-19T00:00:00.000000000,0.12795756899630456
ettm2,LORA,92601,fixed_final,63168,2018-04-20T00:00:00.000000000,0.15285380597124298
ettm2,LORA,92601,fixed_final,63264,2018-04-21T00:00:00.000000000,0.17059187886752847
ettm2,LORA,92601,fixed_final,63360,2018-04-22T00:00:00.000000000,0.12199743265833063
ettm2,LORA,92601,fixed_final,63456,2018-04-23T00:00:00.000000000,0.20967687337042615
ettm2,LORA,92601,fixed_final,63552,2018-04-24T00:00:00.000000000,0.10470575002829796
ettm2,LORA,92601,fixed_final,63648,2018-04-25T00:00:00.000000000,0.13169429852718792
ettm2,LORA,92601,fixed_final,63744,2018-04-26T00:00:00.000000000,0.08389579431497243
ettm2,LORA,92601,fixed_final,63840,2018-04-27T00:00:00.000000000,0.10219008331911095
ettm2,LORA,92601,fixed_final,63936,2018-04-28T00:00:00.000000000,0.09426410422635412
ettm2,LORA,92601,fixed_final,64032,2018-04-29T00:00:00.000000000,0.10168252286823717
ettm2,LORA,92601,fixed_final,64128,2018-04-30T00:00:00.000000000,0.14084485233448915
ettm2,LORA,92601,fixed_final,64224,2018-05-01T00:00:00.000000000,0.11767992479214111
ettm2,LORA,92601,fixed_final,64320,2018-05-02T00:00:00.000000000,0.08949379827181776
ettm2,LORA,92601,fixed_final,64416,2018-05-03T00:00:00.000000000,0.10036056156031854
ettm2,LORA,92601,fixed_final,64512,2018-05-04T00:00:00.000000000,0.10410022688403342
ettm2,LORA,92601,fixed_final,64608,2018-05-05T00:00:00.000000000,0.13245987089951425
ettm2,LORA,92601,fixed_final,64704,2018-05-06T00:00:00.000000000,0.09077632452557574
ettm2,LORA,92601,fixed_final,64800,2018-05-07T00:00:00.000000000,0.1176586678212853
ettm2,LORA,92601,fixed_final,64896,2018-05-08T00:00:00.000000000,0.11774940901038643
ettm2,LORA,92601,fixed_final,64992,2018-05-09T00:00:00.000000000,0.10336458900377887
ettm2,LORA,92601,fixed_final,65088,2018-05-10T00:00:00.000000000,0.08296015973310801
ettm2,LORA,92601,fixed_final,65184,2018-05-11T00:00:00.000000000,0.11481087013203373
ettm2,LORA,92601,fixed_final,65280,2018-05-12T00:00:00.000000000,0.09594111886855106
ettm2,LORA,92601,fixed_final,65376,2018-05-13T00:00:00.000000000,0.1335529408603977
ettm2,LORA,92601,fixed_final,65472,2018-05-14T00:00:00.000000000,0.15065864733299286
ettm2,LORA,92601,fixed_final,65568,2018-05-15T00:00:00.000000000,0.1517963595965035
ettm2,LORA,92601,fixed_final,65664,2018-05-16T00:00:00.000000000,0.16320485205634472
ettm2,LORA,92601,fixed_final,65760,2018-05-17T00:00:00.000000000,0.2277942185474958
ettm2,LORA,92601,fixed_final,65856,2018-05-18T00:00:00.000000000,0.15326549394459038
ettm2,LORA,92601,fixed_final,65952,2018-05-19T00:00:00.000000000,0.10740218249134749
ettm2,LORA,92601,fixed_final,66048,2018-05-20T00:00:00.000000000,0.11599306902704584
ettm2,LORA,92601,fixed_final,66144,2018-05-21T00:00:00.000000000,0.13428424543686923
ettm2,LORA,92601,fixed_final,66240,2018-05-22T00:00:00.000000000,0.26811681371620427
ettm2,LORA,92601,fixed_final,66336,2018-05-23T00:00:00.000000000,0.15179906139967847
ettm2,LORA,92601,fixed_final,66432,2018-05-24T00:00:00.000000000,0.12937153175568022
ettm2,LORA,92601,fixed_final,66528,2018-05-25T00:00:00.000000000,0.10442633126321757
ettm2,LORA,92601,fixed_final,66624,2018-05-26T00:00:00.000000000,0.0911526553659997
ettm2,LORA,92601,fixed_final,66720,2018-05-27T00:00:00.000000000,0.0952692265272561
ettm2,LORA,92601,fixed_final,66816,2018-05-28T00:00:00.000000000,0.16543917343843753
ettm2,LORA,92601,fixed_final,66912,2018-05-29T00:00:00.000000000,0.09528774402178367
ettm2,LORA,92601,fixed_final,67008,2018-05-30T00:00:00.000000000,0.09333139408006111
ettm2,LORA,92601,fixed_final,67104,2018-05-31T00:00:00.000000000,0.09416426009486766
ettm2,LORA,92601,fixed_final,67200,2018-06-01T00:00:00.000000000,0.21069022111876182
ettm2,LORA,92601,fixed_final,67296,2018-06-02T00:00:00.000000000,0.0998705410612568
ettm2,LORA,92601,fixed_final,67392,2018-06-03T00:00:00.000000000,0.11010293731171575
ettm2,LORA,92601,fixed_final,67488,2018-06-04T00:00:00.000000000,0.10331288820903772
ettm2,LORA,92601,fixed_final,67584,2018-06-05T00:00:00.000000000,0.23406617236847738
ettm2,LORA,92601,fixed_final,67680,2018-06-06T00:00:00.000000000,0.13401390221634
ettm2,LORA,92601,fixed_final,67776,2018-06-07T00:00:00.000000000,0.12618748385000564
ettm2,LORA,92601,fixed_final,67872,2018-06-08T00:00:00.000000000,0.10687965645352666
ettm2,LORA,92601,fixed_final,67968,2018-06-09T00:00:00.000000000,0.15880550298094168
ettm2,LORA,92601,fixed_final,68064,2018-06-10T00:00:00.000000000,0.12580072526081895
ettm2,LORA,92601,fixed_final,68160,2018-06-11T00:00:00.000000000,0.12127453825751536
ettm2,LORA,92601,fixed_final,68256,2018-06-12T00:00:00.000000000,0.15102297004013157
ettm2,LORA,92601,fixed_final,68352,2018-06-13T00:00:00.000000000,0.10501543928565667
ettm2,LORA,92601,fixed_final,68448,2018-06-14T00:00:00.000000000,0.14496226302652818
ettm2,LORA,92601,fixed_final,68544,2018-06-15T00:00:00.000000000,0.16939460749098362
ettm2,LORA,92601,fixed_final,68640,2018-06-16T00:00:00.000000000,0.1664379420739396
ettm2,LORA,92601,fixed_final,68736,2018-06-17T00:00:00.000000000,0.16909628841197968
ettm2,LORA,92601,fixed_final,68832,2018-06-18T00:00:00.000000000,0.13630166205151673
ettm2,LORA,92601,fixed_final,68928,2018-06-19T00:00:00.000000000,0.1971954838963989
ettm2,LORA,92601,fixed_final,69024,2018-06-20T00:00:00.000000000,0.19553999110839773
ettm2,LORA,92601,fixed_final,69120,2018-06-21T00:00:00.000000000,0.12878499753538677
ettm2,LORA,92601,fixed_final,69216,2018-06-22T00:00:00.000000000,0.19983170077761184
ettm2,LORA,92601,fixed_final,69312,2018-06-23T00:00:00.000000000,0.14683055717569557
ettm2,LORA,92601,fixed_final,69408,2018-06-24T00:00:00.000000000,0.13722084362993694
ettm2,LORA,92601,fixed_final,69504,2018-06-25T00:00:00.000000000,0.16995774566571217
ettm2,LORA,92601,budget_0.5,55680,2018-02-01T00:00:00.000000000,0.2524417665390946
ettm2,LORA,92601,budget_0.5,55776,2018-02-02T00:00:00.000000000,0.1830304786599883
ettm2,LORA,92601,budget_0.5,55872,2018-02-03T00:00:00.000000000,0.12918987091818387
ettm2,LORA,92601,budget_0.5,55968,2018-02-04T00:00:00.000000000,0.11950192622332141
